Fetch_Time,Data_Time,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.37632,25.7,85,10.9,98,1006.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.39947,25.7,85,10.9,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.42263,25.7,85,10.9,98,1006.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.44579,25.5,88,7.7,99,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.46895,25.5,88,7.7,99,1006.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.49211,25.5,88,7.7,99,1006.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.51526,25.5,88,7.7,99,1005.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.53842,25.4,93,6.4,98,1007.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.56158,25.4,93,6.4,98,1006.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.58474,25.4,93,6.4,98,1005.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.60789,25.5,91,5.6,98,1004.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.63105,25.5,91,5.6,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.65421,25.5,91,5.6,98,1005.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.67737,25.9,85,4.2,98,1006.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.70053,25.9,85,4.2,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.72368,25.9,85,4.2,98,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.74684,26.6,82,3.3,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.22737,106.77,26.6,82,3.3,98,1006.6,0
